event_start_date;event_end_date;event_id;event_type;event_status;tech_id;tech_last_name;tech_first_name;tech_mail;tech_phone;customer_id;customer_last_name;customer_first_name;customer_mail;customer_phone;customer_country;customer_city;customer_postcode;customer_street;description;teammates_number;event_req
28/03/2022 21:03;28/03/2022 22:00;2511;repair;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;611;Roscoe;Jacquetta;Jacquetta.Roscoe@customer.com;706934967;France;Nantes;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
19/11/2022 20:11;19/11/2022 21:10;2512;repair;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;612;Mich;Rosaline;Rosaline.Mich@customer.com;634492608;France;Toulouse;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
25/03/2022 09:03;25/03/2022 10:00;2513;repair;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;613;Hurley;Asia;Asia.Hurley@customer.com;797158156;France;Paris;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
08/06/2022 07:06;08/06/2022 08:05;2514;repair;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;614;Lesley;Mallory;Mallory.Lesley@customer.com;741909133;France;Brest;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
01/07/2022 22:07;01/07/2022 23:05;2515;check;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;615;Demitria;Elora;Elora.Demitria@customer.com;787484129;France;Bordeaux;;Avenue Charles de Gaulle;Pièce déjà changée;2;type 3
16/08/2022 22:08;16/08/2022 23:05;2516;repair;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;616;Deegan;Mary;Mary.Deegan@customer.com;648171785;France;Paris;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
15/09/2022 19:09;15/09/2022 20:05;2517;repair;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;617;Yuille;Feliza;Feliza.Yuille@customer.com;625876945;France;Lyon;;Avenue Charles de Gaulle;Aspect extérieur douteux;2;type 1
20/06/2022 23:06;21/06/2022 00:05;2518;check;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;618;Tice;Lory;Lory.Tice@customer.com;672132200;France;Toulouse;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
22/01/2022 07:01;22/01/2022 08:00;2519;check;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;619;Bethany;Rhoda;Rhoda.Bethany@customer.com;785567056;France;Lannion;;Avenue Charles de Gaulle;Pièce déjà changée;2;type 3
16/11/2022 04:11;16/11/2022 05:10;2520;repair;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;620;Therine;Dione;Dione.Therine@customer.com;708523936;France;Brest;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 3
12/06/2022 08:06;12/06/2022 09:05;2521;repair;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;621;Braun;Chickie;Chickie.Braun@customer.com;604522585;France;Toulouse;;Avenue Charles de Gaulle;Aspect extérieur douteux;2;type 1
16/03/2022 01:03;16/03/2022 02:00;2522;repair;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;622;Maroney;Esmeralda;Esmeralda.Maroney@customer.com;718608600;France;Paris;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
07/03/2022 02:03;07/03/2022 03:00;2523;repair;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;623;Katrine;Alameda;Alameda.Katrine@customer.com;609718732;France;Lyon;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 3
05/08/2022 09:08;05/08/2022 10:05;2524;repair;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;624;Eno;Hollie;Hollie.Eno@customer.com;637241773;France;Nantes;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
23/10/2022 22:10;23/10/2022 23:10;2525;check;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;625;Kirbee;Ekaterina;Ekaterina.Kirbee@customer.com;648495799;France;Lannion;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
10/09/2022 12:09;10/09/2022 13:05;2526;check;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;626;Roche;Darlleen;Darlleen.Roche@customer.com;768776170;France;Lyon;;Avenue Charles de Gaulle;Fuite importante au niveau du join;2;type 2
29/03/2022 08:03;29/03/2022 09:00;2527;check;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;627;Albertine;Beverley;Beverley.Albertine@customer.com;670690089;France;Paris;;Avenue Charles de Gaulle;Pièce déjà changée;2;type 3
20/11/2022 00:11;20/11/2022 01:10;2528;check;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;628;Anestassia;Starla;Starla.Anestassia@customer.com;620831312;France;Lyon;;Avenue Charles de Gaulle;Fuite importante au niveau du join;2;type 2
31/05/2022 20:05;31/05/2022 21:05;2529;repair;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;629;Yorick;Renae;Renae.Yorick@customer.com;698666373;France;Bordeaux;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
14/05/2022 13:05;14/05/2022 14:05;2530;repair;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;630;Dosia;Maud;Maud.Dosia@customer.com;622325282;France;Bordeaux;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
23/10/2021 12:10;23/10/2021 13:10;2531;check;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;631;Jammal;Kimberley;Kimberley.Jammal@customer.com;702931076;France;Grenoble;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
14/04/2022 22:04;14/04/2022 23:00;2532;check;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;632;Shaver;Camile;Camile.Shaver@customer.com;768006569;France;Lyon;;Avenue Charles de Gaulle;Fuite importante au niveau du join;2;type 2
05/11/2021 06:11;05/11/2021 07:10;2533;repair;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;633;Haymes;Rani;Rani.Haymes@customer.com;762265354;France;Paris;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
24/01/2022 20:01;24/01/2022 21:00;2534;check;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;634;Louanna;Margette;Margette.Louanna@customer.com;639104818;France;Brest;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
01/10/2022 19:10;01/10/2022 20:10;2535;check;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;635;Elvyn;Sharlene;Sharlene.Elvyn@customer.com;668637535;France;Lyon;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
02/04/2022 09:04;02/04/2022 10:00;2536;repair;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;636;Killigrew;Minda;Minda.Killigrew@customer.com;743470646;France;Lyon;;Avenue Charles de Gaulle;Pièce déjà changée;2;type 3
02/04/2022 23:04;03/04/2022 00:00;2537;check;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;637;Warthman;Krystle;Krystle.Warthman@customer.com;759335620;France;Lyon;;Avenue Charles de Gaulle;Aspect extérieur douteux;2;type 1
11/12/2022 18:12;11/12/2022 19:10;2538;repair;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;638;Lissi;Gilda;Gilda.Lissi@customer.com;613990817;France;Bordeaux;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
08/03/2022 19:03;08/03/2022 20:00;2539;repair;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;639;Ezar;Chloris;Chloris.Ezar@customer.com;775521670;France;Bordeaux;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
19/04/2022 09:04;19/04/2022 10:00;2540;check;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;640;Hourigan;Margette;Margette.Hourigan@customer.com;741695108;France;Lyon;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
12/11/2021 21:11;12/11/2021 22:10;2541;repair;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;641;Sadowski;Andree;Andree.Sadowski@customer.com;751591076;France;Rennes;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
05/05/2022 02:05;05/05/2022 03:05;2542;check;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;642;Nikaniki;Eolanda;Eolanda.Nikaniki@customer.com;634965606;France;Paris;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 3
10/02/2022 10:02;10/02/2022 11:00;2543;check;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;643;Gilbertson;Jorry;Jorry.Gilbertson@customer.com;641605866;France;Nantes;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
20/06/2022 20:06;20/06/2022 21:05;2544;repair;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;644;Hachmin;Isa;Isa.Hachmin@customer.com;704349895;France;Grenoble;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 3
30/03/2022 06:03;30/03/2022 07:00;2545;repair;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;645;Vary;Kayla;Kayla.Vary@customer.com;770309833;France;Brest;;Avenue Charles de Gaulle;Aspect extérieur douteux;2;type 1
18/08/2022 14:08;18/08/2022 15:05;2546;repair;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;646;Girardo;Rosanne;Rosanne.Girardo@customer.com;743941927;France;Bordeaux;;Avenue Charles de Gaulle;Aspect extérieur douteux;1;type 1
17/11/2022 00:11;17/11/2022 01:10;2547;repair;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;647;Wind;Evaleen;Evaleen.Wind@customer.com;712854368;France;Bordeaux;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 3
10/02/2022 07:02;10/02/2022 08:00;2548;repair;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;648;Nore;Genevra;Genevra.Nore@customer.com;715262188;France;Rennes;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
30/11/2022 10:11;30/11/2022 11:10;2549;check;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;649;Naor;Deane;Deane.Naor@customer.com;756409909;France;Brest;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
03/01/2022 07:01;03/01/2022 08:00;2550;repair;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;650;Ludewig;Daune;Daune.Ludewig@customer.com;796676502;France;Rennes;;Avenue Charles de Gaulle;Fuite importante au niveau du join;2;type 2
30/08/2022 08:08;30/08/2022 09:05;2551;repair;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;651;Dermott;Aryn;Aryn.Dermott@customer.com;626613500;France;Brest;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
14/06/2022 06:06;14/06/2022 07:05;2552;repair;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;652;Seessel;Lita;Lita.Seessel@customer.com;732935068;France;Lannion;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 3
23/06/2022 00:06;23/06/2022 01:05;2553;repair;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;653;Ricarda;Constance;Constance.Ricarda@customer.com;646156208;France;Nantes;;Avenue Charles de Gaulle;Pièce déjà changée;2;type 3
10/12/2021 23:12;11/12/2021 00:10;2554;check;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;654;Callista;Emmey;Emmey.Callista@customer.com;779726596;France;Rennes;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
09/07/2022 23:07;10/07/2022 00:05;2555;check;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;655;Douglass;Cindelyn;Cindelyn.Douglass@customer.com;665906354;France;Bordeaux;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 3
19/08/2022 19:08;19/08/2022 20:05;2556;check;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;656;Romelda;Teriann;Teriann.Romelda@customer.com;611465541;France;Lyon;;Avenue Charles de Gaulle;Aspect extérieur douteux;2;type 1
02/05/2022 04:05;02/05/2022 05:05;2557;check;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;657;Halla;Layla;Layla.Halla@customer.com;656962267;France;Lyon;;Avenue Charles de Gaulle;Aspect extérieur douteux;2;type 1
14/03/2022 14:03;14/03/2022 15:00;2558;repair;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;658;Jeanne;Norine;Norine.Jeanne@customer.com;711831011;France;Toulouse;;Avenue Charles de Gaulle;Aspect extérieur douteux;2;type 1
31/12/2021 13:12;31/12/2021 14:10;2559;check;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;659;Darrell;Anica;Anica.Darrell@customer.com;657755225;France;Nantes;;Avenue Charles de Gaulle;Pièce déjà changée;2;type 3
22/02/2022 18:02;22/02/2022 19:00;2560;repair;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;660;Campball;Aaren;Aaren.Campball@customer.com;655482280;France;Nantes;;Avenue Charles de Gaulle;Fuite importante au niveau du join;2;type 2
23/02/2022 18:02;23/02/2022 19:00;2561;repair;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;661;Skell;Lynea;Lynea.Skell@customer.com;609246899;France;Brest;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
25/07/2022 19:07;25/07/2022 20:05;2562;repair;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;662;Phaidra;Dotty;Dotty.Phaidra@customer.com;685090001;France;Toulouse;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
22/03/2022 00:03;22/03/2022 01:00;2563;check;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;663;Schalles;Orelia;Orelia.Schalles@customer.com;756851516;France;Brest;;Avenue Charles de Gaulle;Aspect extérieur douteux;1;type 1
22/12/2022 16:12;22/12/2022 17:10;2564;check;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;664;Lynn;Lorne;Lorne.Lynn@customer.com;648340261;France;Lannion;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
21/05/2022 06:05;21/05/2022 07:05;2565;check;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;665;Euridice;Aubrie;Aubrie.Euridice@customer.com;720036104;France;Lyon;;Avenue Charles de Gaulle;Aspect extérieur douteux;1;type 1
09/06/2022 07:06;09/06/2022 08:05;2566;check;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;666;Torray;Tobe;Tobe.Torray@customer.com;738632338;France;Lyon;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 3
02/07/2022 23:07;03/07/2022 00:05;2567;check;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;667;Evvie;Shaylyn;Shaylyn.Evvie@customer.com;759236301;France;Toulouse;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
22/10/2021 09:10;22/10/2021 10:10;2568;repair;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;668;Jaylene;Lilith;Lilith.Jaylene@customer.com;640666304;France;Paris;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 3
28/08/2022 05:08;28/08/2022 06:05;2569;check;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;669;Han;Chere;Chere.Han@customer.com;701587249;France;Lyon;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
04/03/2022 20:03;04/03/2022 21:00;2570;check;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;670;Albertine;Roslyn;Roslyn.Albertine@customer.com;681856093;France;Brest;;Avenue Charles de Gaulle;Pièce déjà changée;2;type 3
04/07/2022 10:07;04/07/2022 11:05;2571;repair;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;671;Kussell;Andeee;Andeee.Kussell@customer.com;622622956;France;Bordeaux;;Avenue Charles de Gaulle;Fuite importante au niveau du join;2;type 2
20/11/2021 15:11;20/11/2021 16:10;2572;check;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;672;Vorster;Clo;Clo.Vorster@customer.com;668799517;France;Lyon;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 3
26/07/2022 23:07;27/07/2022 00:05;2573;repair;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;673;Nelsen;Aubrie;Aubrie.Nelsen@customer.com;605913344;France;Nantes;;Avenue Charles de Gaulle;Fuite importante au niveau du join;2;type 2
08/06/2022 07:06;08/06/2022 08:05;2574;repair;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;674;Masao;Justinn;Justinn.Masao@customer.com;699768941;France;Lannion;;Avenue Charles de Gaulle;Aspect extérieur douteux;2;type 1
07/02/2022 21:02;07/02/2022 22:00;2575;check;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;675;Johanna;Joy;Joy.Johanna@customer.com;758129677;France;Rennes;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
02/11/2022 04:11;02/11/2022 05:10;2576;check;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;676;Carlson;Marsiella;Marsiella.Carlson@customer.com;657913934;France;Toulouse;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 3
12/01/2022 17:01;12/01/2022 18:00;2577;check;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;677;Penelopa;Lusa;Lusa.Penelopa@customer.com;662862881;France;Paris;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 3
18/07/2022 10:07;18/07/2022 11:05;2578;repair;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;678;Iphlgenia;Berta;Berta.Iphlgenia@customer.com;625388661;France;Paris;;Avenue Charles de Gaulle;Aspect extérieur douteux;2;type 1
18/09/2022 22:09;18/09/2022 23:05;2579;repair;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;679;Grayce;Kaja;Kaja.Grayce@customer.com;665507296;France;Paris;;Avenue Charles de Gaulle;Aspect extérieur douteux;1;type 1
26/11/2022 16:11;26/11/2022 17:10;2580;repair;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;680;Capello;Teddie;Teddie.Capello@customer.com;715005516;France;Bordeaux;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
13/06/2022 18:06;13/06/2022 19:05;2581;repair;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;681;Lucienne;Jennica;Jennica.Lucienne@customer.com;631079421;France;Nantes;;Avenue Charles de Gaulle;Fuite importante au niveau du join;2;type 2
19/08/2022 23:08;20/08/2022 00:05;2582;check;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;682;Shelba;Luci;Luci.Shelba@customer.com;682110515;France;Paris;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
28/02/2022 21:02;28/02/2022 22:00;2583;repair;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;683;Wattenberg;Ariela;Ariela.Wattenberg@customer.com;746936261;France;Brest;;Avenue Charles de Gaulle;Aspect extérieur douteux;2;type 1
09/12/2021 20:12;09/12/2021 21:10;2584;repair;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;684;Yate;Alleen;Alleen.Yate@customer.com;767559417;France;Nantes;;Avenue Charles de Gaulle;Pièce déjà changée;2;type 3
25/12/2022 11:12;25/12/2022 12:10;2585;check;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;685;Stephie;Nita;Nita.Stephie@customer.com;676290781;France;Toulouse;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 3
10/12/2022 04:12;10/12/2022 05:10;2586;repair;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;686;Boehike;Roslyn;Roslyn.Boehike@customer.com;667516548;France;Bordeaux;;Avenue Charles de Gaulle;Aspect extérieur douteux;2;type 1
25/10/2021 10:10;25/10/2021 11:10;2587;check;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;687;Tillford;Carol-Jean;Carol-Jean.Tillford@customer.com;772488659;France;Brest;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
07/08/2022 20:08;07/08/2022 21:05;2588;repair;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;688;Ramona;Trudie;Trudie.Ramona@customer.com;712539900;France;Bordeaux;;Avenue Charles de Gaulle;Aspect extérieur douteux;2;type 1
03/12/2021 08:12;03/12/2021 09:10;2589;repair;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;689;Swanhildas;Tera;Tera.Swanhildas@customer.com;676966832;France;Brest;;Avenue Charles de Gaulle;Fuite importante au niveau du join;2;type 2
15/10/2021 18:10;15/10/2021 19:10;2590;check;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;690;Lucienne;Latisha;Latisha.Lucienne@customer.com;702847911;France;Grenoble;;Avenue Charles de Gaulle;Fuite importante au niveau du join;2;type 2
11/11/2022 15:11;11/11/2022 16:10;2591;repair;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;691;Quinn;Lynde;Lynde.Quinn@customer.com;745512732;France;Rennes;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 3
31/03/2022 00:03;31/03/2022 01:00;2592;check;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;692;Luhe;Renae;Renae.Luhe@customer.com;727015476;France;Lyon;;Avenue Charles de Gaulle;Pièce déjà changée;2;type 3
24/12/2022 17:12;24/12/2022 18:10;2593;check;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;693;Hepsibah;Yolane;Yolane.Hepsibah@customer.com;699455832;France;Paris;;Avenue Charles de Gaulle;Aspect extérieur douteux;1;type 1
06/02/2022 14:02;06/02/2022 15:00;2594;repair;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;694;Kaja;Demetris;Demetris.Kaja@customer.com;639191908;France;Toulouse;;Avenue Charles de Gaulle;Aspect extérieur douteux;2;type 1
22/04/2022 12:04;22/04/2022 13:00;2595;repair;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;695;Redmond;Viviene;Viviene.Redmond@customer.com;655187016;France;Lyon;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
23/12/2022 01:12;23/12/2022 02:10;2596;repair;new;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;696;Federica;Merci;Merci.Federica@customer.com;709481345;France;Nantes;;Avenue Charles de Gaulle;Fuite importante au niveau du join;2;type 2
14/01/2022 00:01;14/01/2022 01:00;2597;repair;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;697;Florina;Katuscha;Katuscha.Florina@customer.com;659720277;France;Paris;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
05/09/2022 13:09;05/09/2022 14:05;2598;repair;deleted;marw1000;Ali;Marwa;marwa1.ali.ext@orange.com;600000001;698;Kelula;Mariele;Mariele.Kelula@customer.com;614818236;France;Grenoble;;Avenue Charles de Gaulle;Aspect extérieur douteux;1;type 1
